timestamp,accel_x,accel_y,accel_z,accel_mag,gyro_x,gyro_y,gyro_z,gyro_mag,speed_mps,speed_kmph,latitude,longitude,accel_spike,gyro_peak,is_detecting,label,source_file,jerk,accel_roll_mean,accel_roll_std,accel_roll_max,gyro_roll_max
2026-02-28 09:04:45.132216,-3.753,-2.68305,8.13195,9.349459,0.03575,-0.026125,0.02915,0.053012,0.086757,0.312325,23.0831933,72.6499149,0.0,0.053012,True,0,pothole_sensors_20260228_090421.txt,1.5405619999999995,10.0119528,1.5539530175984082,11.760503,1.811987
2026-02-28 09:04:46.133360,-3.78405,-0.849,8.862,9.673411,0.0836,-0.035613,-0.014438,0.092009,0.086757,0.312325,23.0831933,72.6499149,0.0,0.092009,True,0,pothole_sensors_20260228_090421.txt,0.32395200000000024,9.7154586,1.4164720616887576,11.760503,0.268289
2026-02-28 09:04:47.132567,-3.954,-1.53105,8.800051,9.768271,0.078237,-0.035613,-0.022962,0.088975,0.086757,0.312325,23.0831933,72.6499149,0.0,0.088975,True,0,pothole_sensors_20260228_090421.txt,0.09486000000000061,9.6721082,1.4094591430868793,11.760503,0.268289
2026-02-28 09:04:48.132812,-3.411,-1.71105,9.571051,10.303768,-0.040975,0.090062,0.09625,0.138037,0.086757,0.312325,23.0831933,72.6499149,0.0,0.138037,True,0,pothole_sensors_20260228_090421.txt,0.5354969999999994,9.380761199999998,0.9433300316364371,10.303768,0.245679
2026-02-28 09:04:49.133693,-2.61795,0.003,6.625051,7.12355,0.147125,0.163625,-0.000687,0.220044,0.086757,0.312325,23.0831933,72.6499149,0.0,0.220044,True,0,pothole_sensors_20260228_090421.txt,-3.180218,9.2436918,1.2338751385807654,10.303768,0.220044
2026-02-28 09:04:50.133045,-3.67905,-1.06695,9.543,10.283124,0.000275,-0.182187,0.001512,0.182194,0.086757,0.312325,23.0831933,72.6499149,0.0,0.182194,True,0,pothole_sensors_20260228_090421.txt,3.159574000000001,9.4304248,1.3214270658824503,10.303768,0.220044
2026-02-28 09:04:51.133976,-4.062,-0.97605,8.316,9.306362,-0.078512,0.004125,0.060087,0.098953,0.086757,0.312325,23.0831933,72.6499149,1.499011,0.098953,True,0,pothole_sensors_20260228_090421.txt,-0.9767620000000008,9.357015,1.3147321260488778,10.303768,0.220044
2026-02-28 09:04:52.132583,-3.147,-2.98995,7.31805,8.508659,-0.029562,0.04675,-0.073975,0.092368,0.086757,0.312325,23.0831933,72.6499149,0.0,0.092368,True,0,pothole_sensors_20260228_090421.txt,-0.7977030000000003,9.1050926,1.3367249324516257,10.303768,0.220044
2026-02-28 09:04:53.132916,-4.28205,-1.8,9.732,10.783681,0.086488,-0.069163,0.046338,0.120045,0.086757,0.312325,23.0831933,72.6499149,0.0,0.120045,True,0,pothole_sensors_20260228_090421.txt,2.275022,9.2010752,1.456202869167515,10.783681,0.220044
2026-02-28 09:04:54.132646,-3.94695,-1.812,9.14295,10.12202,0.009762,0.029838,0.0187,0.036541,0.086757,0.312325,23.0831933,72.6499149,0.0,0.036541,True,0,pothole_sensors_20260228_090421.txt,-0.6616610000000005,9.8007692,0.8966564398529138,10.783681,0.182194
2026-02-28 09:04:55.133278,-3.13305,-1.36905,8.199,8.88335,0.081538,0.04895,-0.03245,0.100486,0.086757,0.312325,23.0831933,72.6499149,0.0,0.100486,True,0,pothole_sensors_20260228_090421.txt,-1.238669999999999,9.5208144,0.9264299042222801,10.783681,0.120045
2026-02-28 09:04:56.132567,-3.67905,0.015,8.89605,9.626804,0.0176,-0.137225,0.027225,0.141002,0.086757,0.312325,23.0831933,72.6499149,0.0,0.141002,True,0,pothole_sensors_20260228_090421.txt,0.7434539999999998,9.5849028,0.9189391734656341,10.783681,0.141002
2026-02-28 09:04:57.132915,-3.84405,-0.53295,8.52495,9.366725,0.005912,-0.0396,0.0891,0.097683,0.086757,0.312325,23.0831933,72.6499149,0.0,0.097683,True,0,pothole_sensors_20260228_090421.txt,-0.2600789999999993,9.756516,0.7279838942967775,10.783681,0.141002
2026-02-28 09:04:58.132407,-3.993,-0.681,8.84595,9.729267,0.00275,0.124437,0.055138,0.136134,0.086757,0.312325,23.0831933,72.6499149,0.0,0.136134,True,0,pothole_sensors_20260228_090421.txt,0.3625419999999995,9.5456332,0.4591184475488898,10.12202,0.141002
2026-02-28 09:04:59.134707,-3.78705,-1.02405,8.604,9.456175,0.038913,0.12815,0.0594,0.146509,0.086757,0.312325,23.0831933,72.6499149,0.0,0.146509,True,0,pothole_sensors_20260228_090421.txt,-0.2730920000000001,9.412464199999999,0.32797488815716275,9.729267,0.146509
2026-02-28 09:05:00.132813,-4.28205,-1.64595,9.00405,10.105346,-0.050462,-0.012238,0.0616,0.080565,0.086757,0.312325,23.0831933,72.6499149,0.0,0.080565,True,0,pothole_sensors_20260228_090421.txt,0.6491710000000008,9.6568634,0.28798377401045056,10.105346,0.146509
2026-02-28 09:05:01.133201,-4.00905,0.00795,9.17595,10.013521,-0.09625,-0.004675,0.016912,0.097836,0.086757,0.312325,23.0831933,72.6499149,0.0,0.097836,True,0,pothole_sensors_20260228_090421.txt,-0.09182500000000005,9.734206799999999,0.32715809819749525,10.105346,0.146509
2026-02-28 09:05:02.132837,-2.649,0.16095,6.573,7.088543,-0.2761,0.117837,0.086213,0.312329,0.086757,0.312325,23.0831933,72.6499149,1.406079,0.312329,True,0,pothole_sensors_20260228_090421.txt,-2.924978000000001,9.278570400000001,1.2504600262642562,10.105346,0.312329
2026-02-28 09:05:03.133093,-4.359,-1.96305,10.033951,11.114613,-0.0143,0.028462,-0.013888,0.034749,0.086757,0.312325,23.0831933,72.6499149,0.0,0.034749,True,0,pothole_sensors_20260228_090421.txt,4.026070000000001,9.555639600000001,1.5032206595306639,11.114613,0.312329
2026-02-28 09:05:04.133564,-3.80595,-1.359,8.641951,9.540202,-0.057887,-0.0418,0.04895,0.08657,0.086757,0.312325,23.0831933,72.6499149,0.0,0.08657,True,0,pothole_sensors_20260228_090421.txt,-1.5744109999999996,9.572445,1.5023001040449622,11.114613,0.312329
2026-02-28 09:05:05.132040,-4.431,-1.002,9.118951,10.187887,-0.039875,-0.02475,-0.020212,0.051099,0.086757,0.312325,23.0831933,72.6499149,0.0,0.051099,True,0,pothole_sensors_20260228_090421.txt,0.6476849999999992,9.5889532,1.5100534085489175,11.114613,0.312329
2026-02-28 09:05:06.132271,-4.79295,-1.67505,11.439,12.515146,-0.017738,-0.084975,-0.041525,0.096227,0.086757,0.312325,23.0831933,72.6499149,0.0,0.096227,True,0,pothole_sensors_20260228_090421.txt,2.3272589999999997,10.089278199999999,2.015673965732729,12.515146,0.312329
2026-02-28 09:05:07.132626,-2.93895,-0.68595,7.75095,8.317763,-0.000137,0.131588,0.043587,0.138619,0.086757,0.312325,23.0831933,72.6499149,0.0,0.138619,True,0,pothole_sensors_20260228_090421.txt,-4.197383,10.335122199999999,1.5877203899114944,12.515146,0.138619
2026-02-28 09:05:08.132918,-4.22205,-2.29305,10.14105,11.221617,0.031762,-0.191813,0.057475,0.202742,0.086757,0.312325,23.0831933,72.6499149,0.0,0.202742,True,0,pothole_sensors_20260228_090421.txt,2.903854000000001,10.356523,1.601515009147747,12.515146,0.202742
2026-02-28 09:05:09.134787,-3.339,1.473,7.70595,8.526448,0.20845,-0.414288,-0.127737,0.481043,0.086757,0.312325,23.0831933,72.6499149,0.0,0.481043,True,0,pothole_sensors_20260228_090421.txt,-2.695169,10.1537722,1.784422623300239,12.515146,0.481043
2026-02-28 09:05:10.133960,-4.19895,-1.72305,9.96195,10.94717,-0.07095,-0.071088,0.05115,0.112711,0.086757,0.312325,23.0831933,72.6499149,0.0,0.112711,True,0,pothole_sensors_20260228_090421.txt,2.4207219999999996,10.3056288,1.8200048426330375,12.515146,0.481043
2026-02-28 09:05:11.134324,-3.50895,-0.267,8.344951,9.056612,-0.101888,0.3003,-0.009488,0.317256,0.086757,0.312325,23.0831933,72.6499149,0.328885,0.317256,True,0,pothole_sensors_20260228_090421.txt,-1.8905580000000004,9.613921999999999,1.3725392282723667,11.221617,0.481043
2026-02-28 09:05:12.132974,-3.6,-0.49005,7.842,8.64275,-0.034787,-0.015675,-0.043587,0.057929,0.086757,0.312325,23.0831933,72.6499149,0.0,0.057929,True,0,pothole_sensors_20260228_090421.txt,-0.41386199999999995,9.678919400000002,1.3016796190744495,11.221617,0.481043
2026-02-28 09:05:13.132786,-3.39405,-0.10395,7.188,7.9497,-0.164725,0.281325,-0.007287,0.326085,0.086757,0.312325,23.0831933,72.6499149,0.0,0.326085,True,0,pothole_sensors_20260228_090421.txt,-0.6930499999999995,9.024536000000001,1.1452810790552674,10.94717,0.481043
2026-02-28 09:05:14.133820,-4.491,-1.67295,9.21195,10.38402,-0.016775,-0.109175,0.031075,0.114744,0.086757,0.312325,23.0831933,72.6499149,0.0,0.114744,True,0,pothole_sensors_20260228_090421.txt,2.4343199999999996,9.396050399999998,1.2406314262950142,10.94717,0.326085
2026-02-28 09:05:15.133652,-4.60995,-0.24795,10.23,11.223459,-0.04015,-0.222062,0.009762,0.225874,0.086757,0.312325,23.0831933,72.6499149,0.0,0.225874,True,0,pothole_sensors_20260228_090421.txt,0.8394390000000005,9.4513082,1.3299293589500165,11.223459,0.326085
2026-02-28 09:05:16.132555,-3.942,-3.309,9.53295,10.833559,0.035338,-0.062425,0.02145,0.074871,0.086757,0.312325,23.0831933,72.6499149,1.662847,0.074871,True,0,pothole_sensors_20260228_090421.txt,-0.3899000000000008,9.806697599999998,1.4316225458228524,11.223459,0.326085
2026-02-28 09:05:17.132479,-4.28505,-1.80405,9.415951,10.501256,0.076862,-0.074112,-0.01155,0.107396,0.086757,0.312325,23.0831933,72.6499149,0.0,0.107396,True,0,pothole_sensors_20260228_090421.txt,-0.33230299999999957,10.1783988,1.2879247745783553,11.223459,0.326085
2026-02-28 09:05:18.131942,-4.29195,-3.069,9.27,10.66642,-0.067787,-0.084837,0.100237,0.147784,0.086757,0.312325,23.0831933,72.6499149,0.0,0.147784,True,0,pothole_sensors_20260228_090421.txt,0.16516400000000075,10.721742800000001,0.32785428880024164,11.223459,0.225874
2026-02-28 09:05:19.132815,-3.813,-2.06805,9.672001,10.600161,0.087587,0.081125,-0.0946,0.152322,0.086757,0.312325,23.0831933,72.6499149,0.0,0.152322,True,0,pothole_sensors_20260228_090421.txt,-0.06625900000000051,10.764971,0.28343244204485946,11.223459,0.225874
2026-02-28 09:05:20.132205,-6.876,1.34205,15.442051,16.956928,-0.093363,0.0748,-0.261663,0.287713,0.086757,0.312325,23.0831933,72.6499149,0.0,0.287713,True,0,pothole_sensors_20260228_090421.txt,6.356767000000001,11.9116648,2.82298258433022,16.956928,0.287713
2026-02-28 09:05:21.132447,-3.37695,-2.33595,8.07705,9.060861,-0.061462,0.102437,0.040562,0.12616,0.086757,0.312325,23.0831933,72.6499149,0.0,0.12616,True,0,pothole_sensors_20260228_090421.txt,-7.896067000000002,11.557125200000002,3.090841359403087,16.956928,0.287713
2026-02-28 09:05:22.133029,-4.39995,-1.35405,8.932051,10.048609,0.034375,-0.012512,0.010725,0.038121,0.086757,0.312325,23.0831933,72.6499149,0.0,0.038121,True,0,pothole_sensors_20260228_090421.txt,0.9877480000000016,11.4665958,3.1358007244091137,16.956928,0.287713
2026-02-28 09:05:23.132591,-3.468,0.37905,7.701,8.454354,0.234437,0.0077,-0.082912,0.248786,0.086757,0.312325,23.0831933,72.6499149,0.0,0.248786,True,0,pothole_sensors_20260228_090421.txt,-1.5942550000000004,11.0241826,3.420075177752284,16.956928,0.287713
2026-02-28 09:05:24.134606,-2.55795,-0.25695,9.243,9.593862,0.12155,0.053487,-0.330825,0.356484,0.086757,0.312325,23.0831933,72.6499149,0.0,0.356484,True,0,pothole_sensors_20260228_090421.txt,1.1395079999999993,10.8229228,3.480343088401878,16.956928,0.356484
2026-02-28 09:05:25.132506,-2.51205,-0.21405,6.063,6.566292,0.026812,-0.0198,0.138462,0.142418,0.086757,0.312325,23.0831933,72.6499149,0.0,0.142418,True,0,pothole_sensors_20260228_090421.txt,-3.02757,8.7447956,1.3556340517382628,10.048609,0.356484
2026-02-28 09:05:26.132302,-4.17,-1.99095,10.719001,11.672607,0.125813,-0.047438,0.0396,0.140169,0.086757,0.312325,23.0831933,72.6499149,2.562672,0.140169,True,0,pothole_sensors_20260228_090421.txt,5.1063149999999995,9.2671448,1.9012439054549792,11.672607,0.356484
2026-02-28 09:05:27.132800,-3.59295,-0.25695,7.09995,7.961445,-0.168987,0.29095,-0.079613,0.345755,0.086757,0.312325,23.0831933,72.6499149,0.607741,0.345755,True,0,pothole_sensors_20260228_090421.txt,-3.711161999999999,8.849712,1.9158437117480378,11.672607,0.356484
2026-02-28 09:05:28.132737,-3.83895,-1.33695,7.167,8.239591,-0.088137,-0.147537,-0.227563,0.285167,0.086757,0.312325,23.0831933,72.6499149,0.0,0.285167,True,0,pothole_sensors_20260228_090421.txt,0.27814600000000045,8.8067594,1.9292837769896107,11.672607,0.356484
2026-02-28 09:05:29.133279,-3.85395,-0.51105,7.43295,8.388257,-0.061462,0.170775,-0.133925,0.225561,0.086757,0.312325,23.0831933,72.6499149,0.0,0.225561,True,0,pothole_sensors_20260228_090421.txt,0.14866599999999863,8.565638400000001,1.8810542683090767,11.672607,0.345755
2026-02-28 09:05:30.133557,-6.76605,-1.78305,12.534,14.354786,0.161013,0.090888,-0.3179,0.367758,0.086757,0.312325,23.0831933,72.6499149,0.0,0.367758,True,0,pothole_sensors_20260228_090421.txt,5.966529000000001,10.1233372,2.807943054581094,14.354786,0.367758
2026-02-28 09:05:31.132130,-3.59295,-2.60895,9.207001,10.221779,-0.10505,0.386788,0.079062,0.408523,0.086757,0.312325,23.0831933,72.6499149,0.0,0.408523,True,0,pothole_sensors_20260228_090421.txt,-4.133007000000001,9.8331716,2.679862416653102,14.354786,0.408523
2026-02-28 09:05:32.132436,-5.18805,-0.98805,9.507001,10.875439,0.304013,-0.109175,-0.1584,0.359768,0.086757,0.312325,23.0831933,72.6499149,0.0,0.359768,True,0,pothole_sensors_20260228_090421.txt,0.6536600000000004,10.4159704,2.480490825940868,14.354786,0.408523
2026-02-28 09:05:33.131974,-4.49805,-2.79105,10.692,11.930687,-0.048675,-0.071912,-0.036987,0.094386,0.086757,0.312325,23.0831933,72.6499149,0.0,0.094386,True,0,pothole_sensors_20260228_090421.txt,1.0552480000000006,11.154189599999999,2.204781173928337,14.354786,0.408523
2026-02-28 09:05:34.134396,-6.06705,-0.63795,9.729,11.483446,-0.0242,0.172837,-0.183838,0.253485,0.086757,0.312325,23.0831933,72.6499149,0.0,0.253485,True,0,pothole_sensors_20260228_090421.txt,-0.447241,11.7732274,1.5800496621696165,14.354786,0.408523
2026-02-28 09:05:35.132468,1.31895,-1.52895,2.47995,3.198042,-0.081675,-0.0209,-0.313775,0.324904,0.086757,0.312325,23.0831933,72.6499149,0.0,0.324904,True,0,pothole_sensors_20260228_090421.txt,-8.285404,9.5418786,3.604198948536319,11.930687,0.408523
2026-02-28 09:05:36.132269,-3.92805,-0.52305,8.73105,9.588243,-0.07535,0.200475,-0.00935,0.214372,0.086757,0.312325,23.0831933,72.6499149,0.030844,0.214372,True,0,pothole_sensors_20260228_090421.txt,6.390201,9.4151714,3.5854083370492553,11.930687,0.359768
2026-02-28 09:05:37.132381,-3.52605,0.18705,7.725,8.493742,-0.082775,-0.083738,-0.051975,0.128705,0.086757,0.312325,23.0831933,72.6499149,0.383154,0.128705,True,0,pothole_sensors_20260228_090421.txt,-1.094501000000001,8.938832,3.5000987960749774,11.930687,0.324904
2026-02-28 09:05:38.132196,-3.60195,-0.96405,8.39805,9.188617,-0.006187,0.148363,0.061875,0.160867,0.086757,0.312325,23.0831933,72.6499149,0.0,0.160867,True,0,pothole_sensors_20260228_090421.txt,0.6948750000000015,8.390418,3.1068542352901756,11.483446,0.324904
2026-02-28 09:05:39.132745,-3.741,-0.99,7.28895,8.252514,-0.149737,0.1738,-0.0286,0.231183,0.086757,0.312325,23.0831933,72.6499149,0.0,0.231183,True,0,pothole_sensors_20260228_090421.txt,-0.936103000000001,7.744231600000001,2.5968530928832494,9.588243,0.324904
2026-02-28 09:05:40.132516,-3.67605,-2.082,8.290051,9.304462,0.053487,-0.13475,-0.038087,0.149897,0.086757,0.312325,23.0831933,72.6499149,0.0,0.149897,True,0,pothole_sensors_20260228_090421.txt,1.0519479999999994,8.9655156,0.5664340038180132,9.588243,0.231183
2026-02-28 09:05:41.132919,-3.26205,-3.38805,9.567,10.660551,-0.561687,0.22605,-0.40315,0.727407,0.086757,0.312325,23.0831933,72.6499149,0.0,0.727407,True,0,pothole_sensors_20260228_090421.txt,1.3560890000000008,9.1799772,0.9405818180645987,10.660551,0.727407
2026-02-28 09:05:42.133715,-2.934,-6.312,6.702,9.662635,-0.295625,0.134475,0.000275,0.324773,0.086757,0.312325,23.0831933,72.6499149,0.0,0.324773,True,0,pothole_sensors_20260228_090421.txt,-0.997916,9.4137558,0.869993427990526,10.660551,0.727407
2026-02-28 09:05:43.132320,-3.98295,-7.00905,7.01595,10.687106,0.083325,0.011138,-0.060362,0.103493,0.086757,0.312325,23.0831933,72.6499149,0.0,0.103493,True,0,pothole_sensors_20260228_090421.txt,1.0244710000000001,9.7134536,1.018478479760033,10.687106,0.727407
2026-02-28 09:05:44.132930,-2.781,-6.60405,6.76005,9.851179,-0.07535,-0.068613,-0.162525,0.191832,0.086757,0.312325,23.0831933,72.6499149,0.0,0.191832,True,0,pothole_sensors_20260228_090421.txt,-0.8359269999999999,10.033186599999999,0.6169828744481568,10.687106,0.727407
2026-02-28 09:05:45.132518,-3.17295,-6.456,6.82395,9.915334,-0.130213,-0.027088,0.1364,0.19051,0.086757,0.312325,23.0831933,72.6499149,0.0,0.19051,True,0,pothole_sensors_20260228_090421.txt,0.06415499999999952,10.155361000000001,0.4824127491199943,10.687106,0.727407
2026-02-28 09:05:46.132462,-2.48805,-6.829051,7.107,10.165421,0.088963,0.124025,-0.0583,0.163387,0.086757,0.312325,23.0831933,72.6499149,0.628561,0.163387,True,0,pothole_sensors_20260228_090421.txt,0.2500870000000006,10.056334999999999,0.3958351191386508,10.687106,0.324773
2026-02-28 09:05:47.132353,-2.65605,-3.90705,6.82395,8.299755,0.356125,0.152763,-0.030662,0.388718,0.086757,0.312325,23.0831933,72.6499149,0.293265,0.388718,True,0,pothole_sensors_20260228_090421.txt,-1.865666000000001,9.783759,0.8924442550789982,10.687106,0.388718
2026-02-28 09:05:48.132619,-2.75895,-6.92295,6.52995,9.908547,0.022962,0.125125,-0.003025,0.127251,0.086757,0.312325,23.0831933,72.6499149,0.0,0.127251,True,0,pothole_sensors_20260228_090421.txt,1.608792000000001,9.628047200000001,0.7523517151128232,10.165421,0.388718
2026-02-28 09:05:49.132093,-2.283,-7.203001,6.61305,10.041302,-0.104775,0.032587,0.0033,0.109775,0.086757,0.312325,23.0831933,72.6499149,0.0,0.109775,True,0,pothole_sensors_20260228_090421.txt,0.1327549999999995,9.666071800000001,0.7710212045493348,10.165421,0.388718
2026-02-28 09:05:50.132408,-3.30495,-7.861051,6.72105,10.857777,-0.078237,0.066688,0.285313,0.303268,0.086757,0.312325,23.0831933,72.6499149,0.0,0.303268,True,0,pothole_sensors_20260228_090421.txt,0.8164750000000005,9.8545604,0.9431708049403403,10.857777,0.388718
2026-02-28 09:05:51.132230,4.37205,1.46595,6.75,8.174738,2.607825,0.8393,0.7865,2.850221,0.086757,0.312325,23.0831933,72.6499149,0.0,2.850221,True,0,pothole_sensors_20260228_090421.txt,-2.683039000000001,9.4564238,1.1716323965709998,10.857777,2.850221
2026-02-28 09:05:52.251040,0.70095,4.45305,8.359051,9.49709,-0.348563,0.309375,-0.049913,0.468722,0.086757,0.312325,23.0831933,72.6499149,0.0,0.468722,True,0,pothole_sensors_20260228_090421.txt,1.3223520000000004,9.695890799999999,0.9833537889873143,10.857777,2.850221
2026-02-28 09:05:53.131948,0.07605,3.813,9.588,10.318648,-0.010175,0.108213,-0.090337,0.141331,0.086757,0.312325,23.0831933,72.6499149,0.0,0.141331,True,0,pothole_sensors_20260228_090421.txt,0.8215579999999996,9.777911,1.0218740140027087,10.857777,2.850221
2026-02-28 09:05:54.132341,0.52305,3.77505,8.98005,9.7553,-0.012512,0.359975,0.110825,0.376856,0.086757,0.312325,23.0831933,72.6499149,0.0,0.376856,True,0,pothole_sensors_20260228_090421.txt,-0.5633479999999995,9.7207106,1.0113954483305763,10.857777,2.850221
2026-02-28 09:05:55.132061,1.30395,4.146,8.88405,9.890195,0.119488,-0.0583,0.01815,0.134185,0.0,0.0,23.0868753,72.648154,0.126479,0.134185,True,0,pothole_sensors_20260228_090421.txt,0.1348950000000002,9.5271942,0.8124415348357106,10.318648,2.850221
2026-02-28 09:05:56.134538,1.35,4.56495,10.32795,11.372239,0.43945,-0.184525,-0.2332,0.530611,0.0,0.0,23.0868753,72.648154,0.0,0.530611,True,0,pothole_sensors_20260228_090421.txt,1.4820440000000001,10.1666944,0.7366299956886851,11.372239,0.530611
2026-02-28 09:05:57.143601,0.41805,3.87795,9.339001,10.12078,-0.131038,0.103675,-0.067237,0.180112,0.0,0.0,23.0868753,72.648154,0.0,0.180112,True,0,pothole_sensors_20260228_090421.txt,-1.2514590000000005,10.291432400000001,0.6415674630545987,11.372239,0.530611
2026-02-28 09:05:58.133482,0.70995,3.96405,8.479051,9.3868,-0.0011,0.343475,-0.016225,0.34386,0.0,0.0,23.0868753,72.648154,0.052795,0.34386,True,0,pothole_sensors_20260228_090421.txt,-0.7339800000000007,10.105062799999999,0.7567010951866742,11.372239,0.530611
2026-02-28 09:05:59.134226,-0.05295,5.27895,8.45295,9.966067,0.026125,-0.059675,0.017462,0.067443,1.275996,4.593587,23.08687,72.6477017,0.009361,0.067443,True,0,pothole_sensors_20260228_090421.txt,0.5792670000000015,10.147216199999999,0.737985003289845,11.372239,0.530611
2026-02-28 09:06:00.138248,1.11,2.769,9.18795,9.660118,-0.083875,0.061738,-0.041938,0.112273,1.275996,4.593587,23.08687,72.6477017,0.065467,0.112273,True,0,pothole_sensors_20260228_090421.txt,-0.305949,10.1012008,0.764706665057074,11.372239,0.530611
2026-02-28 09:06:01.144979,-0.28695,1.41795,10.671,10.76862,0.217387,0.7524,0.06435,0.785814,1.275996,4.593587,23.08687,72.6477017,0.093197,0.785814,True,0,pothole_sensors_20260228_090421.txt,1.1085019999999997,9.980477,0.5234845359626304,10.76862,0.785814
2026-02-28 09:06:02.132124,-4.881,-2.01495,9.35595,10.743277,-0.167887,-0.519337,0.237875,0.595384,1.275996,4.593587,23.08687,72.6477017,0.0,0.595384,True,0,pothole_sensors_20260228_090421.txt,-0.02534299999999945,10.1049764,0.6286538480668928,10.76862,0.785814
2026-02-28 09:06:03.132021,-6.366,-4.76205,6.798,10.460205,-0.209413,0.123337,-0.91575,0.947451,1.275996,4.593587,23.08687,72.6477017,0.368604,0.947451,True,0,pothole_sensors_20260228_090421.txt,-0.28307200000000066,10.3196574,0.49010024502474336,10.76862,0.947451
2026-02-28 09:06:04.141220,-4.60305,-11.81595,5.622,13.871252,0.492938,-0.533225,0.133512,0.738337,1.275996,4.593587,23.08687,72.6477017,2.452672,0.738337,True,0,pothole_sensors_20260228_090421.txt,3.411047,11.1006944,1.6124125600808004,13.871252,0.947451
2026-02-28 09:06:05.144499,-3.03705,-6.85305,6.855,10.157707,-0.011412,-0.021312,0.013338,0.027611,1.275996,4.593587,23.08687,72.6477017,0.0,0.027611,True,0,pothole_sensors_20260228_090421.txt,-3.713545,11.2002122,1.5136002581067176,13.871252,0.947451
2026-02-28 09:06:06.134562,-3.399,-6.10095,6.594,9.60498,0.0748,0.0286,-0.061187,0.100781,1.275996,4.593587,23.08687,72.6477017,0.0,0.100781,True,0,pothole_sensors_20260228_090421.txt,-0.5527270000000009,10.9674842,1.6771721214785087,13.871252,0.947451
