timestamp,accel_x,accel_y,accel_z,accel_mag,gyro_x,gyro_y,gyro_z,gyro_mag,speed_mps,speed_kmph,latitude,longitude,accel_spike,gyro_peak,is_detecting,label,source_file
2026-02-28T09:05:27.132800,-3.59295,-0.25695,7.09995,7.961445,-0.168987,0.29095,-0.079613,0.345755,0.086757,0.312325,23.0831933,72.6499149,0.607741,0.345755,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:28.132737,-3.83895,-1.33695,7.167,8.239591,-0.088137,-0.147537,-0.227563,0.285167,0.086757,0.312325,23.0831933,72.6499149,0.0,0.285167,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:29.133279,-3.85395,-0.51105,7.43295,8.388257,-0.061462,0.170775,-0.133925,0.225561,0.086757,0.312325,23.0831933,72.6499149,0.0,0.225561,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:30.133557,-6.76605,-1.78305,12.534,14.354786,0.161013,0.090888,-0.3179,0.367758,0.086757,0.312325,23.0831933,72.6499149,0.0,0.367758,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:31.132130,-3.59295,-2.60895,9.207001,10.221779,-0.10505,0.386788,0.079062,0.408523,0.086757,0.312325,23.0831933,72.6499149,0.0,0.408523,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:32.132436,-5.18805,-0.98805,9.507001,10.875439,0.304013,-0.109175,-0.1584,0.359768,0.086757,0.312325,23.0831933,72.6499149,0.0,0.359768,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:33.131974,-4.49805,-2.79105,10.692,11.930687,-0.048675,-0.071912,-0.036987,0.094386,0.086757,0.312325,23.0831933,72.6499149,0.0,0.094386,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:34.134396,-6.06705,-0.63795,9.729,11.483446,-0.0242,0.172837,-0.183838,0.253485,0.086757,0.312325,23.0831933,72.6499149,0.0,0.253485,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:35.132468,1.31895,-1.52895,2.47995,3.198042,-0.081675,-0.0209,-0.313775,0.324904,0.086757,0.312325,23.0831933,72.6499149,0.0,0.324904,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:36.132269,-3.92805,-0.52305,8.73105,9.588243,-0.07535,0.200475,-0.00935,0.214372,0.086757,0.312325,23.0831933,72.6499149,0.030844,0.214372,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:37.132381,-3.52605,0.18705,7.725,8.493742,-0.082775,-0.083738,-0.051975,0.128705,0.086757,0.312325,23.0831933,72.6499149,0.383154,0.128705,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:38.132196,-3.60195,-0.96405,8.39805,9.188617,-0.006187,0.148363,0.061875,0.160867,0.086757,0.312325,23.0831933,72.6499149,0.0,0.160867,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:39.132745,-3.741,-0.99,7.28895,8.252514,-0.149737,0.1738,-0.0286,0.231183,0.086757,0.312325,23.0831933,72.6499149,0.0,0.231183,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:40.132516,-3.67605,-2.082,8.290051,9.304462,0.053487,-0.13475,-0.038087,0.149897,0.086757,0.312325,23.0831933,72.6499149,0.0,0.149897,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:41.132919,-3.26205,-3.38805,9.567,10.660551,-0.561687,0.22605,-0.40315,0.727407,0.086757,0.312325,23.0831933,72.6499149,0.0,0.727407,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:42.133715,-2.934,-6.312,6.702,9.662635,-0.295625,0.134475,0.000275,0.324773,0.086757,0.312325,23.0831933,72.6499149,0.0,0.324773,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:43.132320,-3.98295,-7.00905,7.01595,10.687106,0.083325,0.011138,-0.060362,0.103493,0.086757,0.312325,23.0831933,72.6499149,0.0,0.103493,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:44.132930,-2.781,-6.60405,6.76005,9.851179,-0.07535,-0.068613,-0.162525,0.191832,0.086757,0.312325,23.0831933,72.6499149,0.0,0.191832,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:45.132518,-3.17295,-6.456,6.82395,9.915334,-0.130213,-0.027088,0.1364,0.19051,0.086757,0.312325,23.0831933,72.6499149,0.0,0.19051,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:46.132462,-2.48805,-6.829051,7.107,10.165421,0.088963,0.124025,-0.0583,0.163387,0.086757,0.312325,23.0831933,72.6499149,0.628561,0.163387,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:47.132353,-2.65605,-3.90705,6.82395,8.299755,0.356125,0.152763,-0.030662,0.388718,0.086757,0.312325,23.0831933,72.6499149,0.293265,0.388718,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:48.132619,-2.75895,-6.92295,6.52995,9.908547,0.022962,0.125125,-0.003025,0.127251,0.086757,0.312325,23.0831933,72.6499149,0.0,0.127251,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:49.132093,-2.283,-7.203001,6.61305,10.041302,-0.104775,0.032587,0.0033,0.109775,0.086757,0.312325,23.0831933,72.6499149,0.0,0.109775,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:50.132408,-3.30495,-7.861051,6.72105,10.857777,-0.078237,0.066688,0.285313,0.303268,0.086757,0.312325,23.0831933,72.6499149,0.0,0.303268,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:51.132230,4.37205,1.46595,6.75,8.174738,2.607825,0.8393,0.7865,2.850221,0.086757,0.312325,23.0831933,72.6499149,0.0,2.850221,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:52.251040,0.70095,4.45305,8.359051,9.49709,-0.348563,0.309375,-0.049913,0.468722,0.086757,0.312325,23.0831933,72.6499149,0.0,0.468722,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:53.131948,0.07605,3.813,9.588,10.318648,-0.010175,0.108213,-0.090337,0.141331,0.086757,0.312325,23.0831933,72.6499149,0.0,0.141331,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:54.132341,0.52305,3.77505,8.98005,9.7553,-0.012512,0.359975,0.110825,0.376856,0.086757,0.312325,23.0831933,72.6499149,0.0,0.376856,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:55.132061,1.30395,4.146,8.88405,9.890195,0.119488,-0.0583,0.01815,0.134185,0.0,0.0,23.0868753,72.648154,0.126479,0.134185,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:56.134538,1.35,4.56495,10.32795,11.372239,0.43945,-0.184525,-0.2332,0.530611,0.0,0.0,23.0868753,72.648154,0.0,0.530611,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:57.143601,0.41805,3.87795,9.339001,10.12078,-0.131038,0.103675,-0.067237,0.180112,0.0,0.0,23.0868753,72.648154,0.0,0.180112,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:58.133482,0.70995,3.96405,8.479051,9.3868,-0.0011,0.343475,-0.016225,0.34386,0.0,0.0,23.0868753,72.648154,0.052795,0.34386,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:05:59.134226,-0.05295,5.27895,8.45295,9.966067,0.026125,-0.059675,0.017462,0.067443,1.275996,4.593587,23.08687,72.6477017,0.009361,0.067443,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:00.138248,1.11,2.769,9.18795,9.660118,-0.083875,0.061738,-0.041938,0.112273,1.275996,4.593587,23.08687,72.6477017,0.065467,0.112273,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:01.144979,-0.28695,1.41795,10.671,10.76862,0.217387,0.7524,0.06435,0.785814,1.275996,4.593587,23.08687,72.6477017,0.093197,0.785814,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:02.132124,-4.881,-2.01495,9.35595,10.743277,-0.167887,-0.519337,0.237875,0.595384,1.275996,4.593587,23.08687,72.6477017,0.0,0.595384,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:03.132021,-6.366,-4.76205,6.798,10.460205,-0.209413,0.123337,-0.91575,0.947451,1.275996,4.593587,23.08687,72.6477017,0.368604,0.947451,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:04.141220,-4.60305,-11.81595,5.622,13.871252,0.492938,-0.533225,0.133512,0.738337,1.275996,4.593587,23.08687,72.6477017,2.452672,0.738337,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:05.144499,-3.03705,-6.85305,6.855,10.157707,-0.011412,-0.021312,0.013338,0.027611,1.275996,4.593587,23.08687,72.6477017,0.0,0.027611,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:06.134562,-3.399,-6.10095,6.594,9.60498,0.0748,0.0286,-0.061187,0.100781,1.275996,4.593587,23.08687,72.6477017,0.0,0.100781,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:07.132355,-3.47505,-6.517951,6.396,9.770797,-0.003987,-0.05005,0.028188,0.05758,1.275996,4.593587,23.08687,72.6477017,0.0,0.05758,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:08.136280,-4.05705,-5.62905,7.066051,9.903279,-0.1243,-0.323675,-0.288888,0.4513,0.0,0.0,23.08705,72.6476333,0.109482,0.4513,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:09.134045,-3.73605,-5.18595,6.65895,9.230047,0.164175,-0.011825,0.039875,0.169361,0.0,0.0,23.08705,72.6476333,0.825284,0.169361,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:10.140279,-2.637,-6.15405,7.55505,10.094795,-0.038087,0.033962,-0.063387,0.081376,0.0,0.0,23.08705,72.6476333,0.0,0.081376,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:11.132369,-2.50305,-6.40995,7.176,9.942218,-0.019938,-0.007562,-0.00055,0.021331,0.0,0.0,23.08705,72.6476333,0.0,0.021331,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:12.131931,-2.247,-6.252,7.38195,9.931249,0.12375,-0.050187,-0.007975,0.133778,0.0,0.0,23.08705,72.6476333,0.379545,0.133778,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:13.132077,-4.63905,-3.43095,9.471001,11.090178,0.44825,0.277613,0.443163,0.68876,0.0,0.0,23.08705,72.6476333,0.0,0.68876,True,1,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:14.132007,-4.91505,-0.25995,9.27705,10.501854,0.053487,-0.21505,-0.09735,0.242042,0.0,0.0,23.0870883,72.6476217,1.24876,0.242042,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:15.132545,-4.986,1.68195,5.61195,7.693058,-0.10615,-0.2013,0.252725,0.340087,0.0,0.0,23.0870883,72.6476217,0.114104,0.340087,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:16.133853,-4.19895,-1.49805,10.330951,11.251839,0.1386,0.089237,0.044138,0.17065,0.0,0.0,23.0870883,72.6476217,0.398904,0.17065,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:17.131993,-3.91605,-0.981,9.00405,9.867661,-0.04235,-0.08305,-0.027225,0.097119,0.0,0.0,23.0870883,72.6476217,0.462564,0.097119,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:18.132236,-4.48395,-0.46095,8.601001,9.710587,-0.069987,-0.08525,0.017462,0.111673,0.0,0.0,23.0870883,72.6476217,0.275744,0.111673,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:19.136582,-5.07495,0.051,8.87205,10.221105,-0.060362,-0.0682,0.06325,0.110885,4.728753,17.023511,23.0871933,72.6477567,0.394599,0.110885,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:20.132382,-4.15095,-0.85395,8.106,9.146959,0.032175,-0.141625,0.001512,0.145242,4.728753,17.023511,23.0871933,72.6477567,0.674035,0.145242,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:21.132414,-4.335,-2.09895,9.865951,10.978834,0.080025,0.080712,0.005775,0.113806,4.728753,17.023511,23.0871933,72.6477567,0.0,0.113806,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:22.141714,-4.02795,-1.29405,8.77095,9.737994,-0.064625,0.115912,-0.0187,0.134022,4.728753,17.023511,23.0871933,72.6477567,0.188228,0.134022,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:23.147348,-4.347,-1.53405,8.97,10.085169,0.124712,-0.125675,0.043038,0.182208,4.728753,17.023511,23.0871933,72.6477567,0.671292,0.182208,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:24.142946,-3.978,-0.50205,7.974,8.925314,-0.13915,0.0957,0.040975,0.173782,10.109144,36.392919,23.08749,72.64805,0.393686,0.173782,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:25.133975,-5.085,-2.082,10.21605,11.599984,0.062013,0.087175,0.0143,0.107933,10.109144,36.392919,23.08749,72.64805,0.570581,0.107933,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:26.135618,-5.02005,0.00495,8.41905,9.802109,0.05555,0.001925,0.038775,0.067772,10.109144,36.392919,23.08749,72.64805,0.843693,0.067772,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:27.132422,-4.40205,-2.403,9.01605,10.317055,0.169537,0.132825,0.03025,0.217487,10.109144,36.392919,23.08749,72.64805,0.0,0.217487,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:28.145601,-4.87605,-1.45005,8.187,9.638749,-0.046613,-0.0385,0.005637,0.060719,10.109144,36.392919,23.08749,72.64805,0.118069,0.060719,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:29.146823,-3.981,-1.788,9.62895,10.571754,-0.016775,0.167887,-0.045375,0.174718,11.103073,39.971063,23.0878717,72.648405,0.82433,0.174718,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:30.134985,-2.95305,-1.69005,8.25195,8.925887,0.05775,-0.115225,-0.042213,0.135624,11.103073,39.971063,23.0878717,72.648405,0.444994,0.135624,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:31.134673,-5.202,-1.93905,8.39505,10.06467,-0.096525,0.022,0.086488,0.131458,11.103073,39.971063,23.0878717,72.648405,0.551065,0.131458,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:32.146951,-4.49595,-3.08805,8.058001,9.730416,-0.078512,-0.029012,0.022688,0.086722,11.103073,39.971063,23.0878717,72.648405,0.0,0.086722,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:33.137883,-4.239,-3.213,9.576,10.954098,0.062013,0.099688,-0.03795,0.123383,11.103073,39.971063,23.0878717,72.648405,0.188135,0.123383,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:34.133016,-4.98405,-1.79295,8.623051,10.119903,0.022688,0.00605,0.014162,0.027421,11.723313,42.203928,23.0882317,72.64878,0.025312,0.027421,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:35.140033,-4.11195,-0.267,7.09995,8.209063,0.006737,-0.1397,0.05995,0.152169,11.723313,42.203928,23.0882317,72.64878,0.769384,0.152169,True,0,pothole_sensors_20260228_090421.txt
2026-02-28T09:06:36.146544,-3.22605,0.822,6.95595,7.711571,0.3355,0.008112,0.060913,0.341081,11.723313,42.203928,23.0882317,72.64878,1.095228,0.341081,True,0,pothole_sensors_20260228_090421.txt
